Rank,Category,Similarity Score,Matched Skills,Missing Skills
1950,SALES,2.33,[],"['data science', 'spark', 'machine learning']"
1951,FITNESS,2.33,[],"['data science', 'spark', 'machine learning']"
1952,SALES,2.33,[],"['data science', 'spark', 'machine learning']"
1953,TEACHER,2.33,[],"['data science', 'spark', 'machine learning']"
1954,BANKING,2.33,[],"['data science', 'spark', 'machine learning']"
1955,BPO,2.32,[],"['data science', 'spark', 'machine learning']"
1956,FITNESS,2.32,[],"['data science', 'spark', 'machine learning']"
1957,AGRICULTURE,2.32,[],"['data science', 'spark', 'machine learning']"
1958,ACCOUNTANT,2.32,[],"['data science', 'spark', 'machine learning']"
1959,FITNESS,2.32,[],"['data science', 'spark', 'machine learning']"
1960,FINANCE,2.32,[],"['data science', 'spark', 'machine learning']"
1961,DESIGNER,2.31,[],"['data science', 'spark', 'machine learning']"
1962,DESIGNER,2.31,[],"['data science', 'spark', 'machine learning']"
1963,BUSINESS-DEVELOPMENT,2.31,[],"['data science', 'spark', 'machine learning']"
1964,PUBLIC-RELATIONS,2.3,[],"['data science', 'spark', 'machine learning']"
1965,CONSULTANT,2.3,[],"['data science', 'spark', 'machine learning']"
1966,AVIATION,2.3,[],"['data science', 'spark', 'machine learning']"
1967,CONSTRUCTION,2.3,[],"['data science', 'spark', 'machine learning']"
1968,TEACHER,2.3,[],"['data science', 'spark', 'machine learning']"
1969,CHEF,2.3,[],"['data science', 'spark', 'machine learning']"
1970,CHEF,2.3,[],"['data science', 'spark', 'machine learning']"
1971,DIGITAL-MEDIA,2.3,[],"['data science', 'spark', 'machine learning']"
1972,ACCOUNTANT,2.3,[],"['data science', 'spark', 'machine learning']"
1973,APPAREL,2.3,[],"['data science', 'spark', 'machine learning']"
1974,ACCOUNTANT,2.3,[],"['data science', 'spark', 'machine learning']"
1975,CHEF,2.29,[],"['data science', 'spark', 'machine learning']"
1976,PUBLIC-RELATIONS,2.29,[],"['data science', 'spark', 'machine learning']"
1977,CONSTRUCTION,2.29,[],"['data science', 'spark', 'machine learning']"
1978,ACCOUNTANT,2.29,[],"['data science', 'spark', 'machine learning']"
1979,ARTS,2.29,[],"['data science', 'spark', 'machine learning']"
1980,SALES,2.29,[],"['data science', 'spark', 'machine learning']"
1981,DIGITAL-MEDIA,2.28,[],"['data science', 'spark', 'machine learning']"
1982,PUBLIC-RELATIONS,2.28,[],"['data science', 'spark', 'machine learning']"
1983,INFORMATION-TECHNOLOGY,2.28,[],"['data science', 'spark', 'machine learning']"
1984,APPAREL,2.28,[],"['data science', 'spark', 'machine learning']"
1985,CONSULTANT,2.28,[],"['data science', 'spark', 'machine learning']"
1986,TEACHER,2.27,[],"['data science', 'spark', 'machine learning']"
1987,ARTS,2.27,[],"['data science', 'spark', 'machine learning']"
1988,AVIATION,2.27,[],"['data science', 'spark', 'machine learning']"
1989,PUBLIC-RELATIONS,2.27,[],"['data science', 'spark', 'machine learning']"
1990,HEALTHCARE,2.27,[],"['data science', 'spark', 'machine learning']"
1991,FINANCE,2.27,[],"['data science', 'spark', 'machine learning']"
1992,CHEF,2.27,[],"['data science', 'spark', 'machine learning']"
1993,INFORMATION-TECHNOLOGY,2.27,[],"['data science', 'spark', 'machine learning']"
1994,AUTOMOBILE,2.27,[],"['data science', 'spark', 'machine learning']"
1995,HEALTHCARE,2.27,[],"['data science', 'spark', 'machine learning']"
1996,APPAREL,2.26,[],"['data science', 'spark', 'machine learning']"
1997,ACCOUNTANT,2.26,[],"['data science', 'spark', 'machine learning']"
1998,FITNESS,2.26,[],"['data science', 'spark', 'machine learning']"
1999,APPAREL,2.26,[],"['data science', 'spark', 'machine learning']"
2000,TEACHER,2.26,[],"['data science', 'spark', 'machine learning']"
2001,AGRICULTURE,2.26,[],"['data science', 'spark', 'machine learning']"
2002,CHEF,2.26,[],"['data science', 'spark', 'machine learning']"
2003,FITNESS,2.25,[],"['data science', 'spark', 'machine learning']"
2004,INFORMATION-TECHNOLOGY,2.25,[],"['data science', 'spark', 'machine learning']"
2005,ADVOCATE,2.25,[],"['data science', 'spark', 'machine learning']"
2006,PUBLIC-RELATIONS,2.25,[],"['data science', 'spark', 'machine learning']"
2007,DIGITAL-MEDIA,2.25,[],"['data science', 'spark', 'machine learning']"
2008,APPAREL,2.24,[],"['data science', 'spark', 'machine learning']"
2009,FINANCE,2.24,[],"['data science', 'spark', 'machine learning']"
2010,PUBLIC-RELATIONS,2.24,[],"['data science', 'spark', 'machine learning']"
2011,FITNESS,2.24,[],"['data science', 'spark', 'machine learning']"
2012,BANKING,2.24,[],"['data science', 'spark', 'machine learning']"
2013,BUSINESS-DEVELOPMENT,2.24,[],"['data science', 'spark', 'machine learning']"
2014,AVIATION,2.24,[],"['data science', 'spark', 'machine learning']"
2015,DESIGNER,2.24,[],"['data science', 'spark', 'machine learning']"
2016,CONSTRUCTION,2.23,[],"['data science', 'spark', 'machine learning']"
2017,CONSTRUCTION,2.23,[],"['data science', 'spark', 'machine learning']"
2018,APPAREL,2.23,[],"['data science', 'spark', 'machine learning']"
2019,ACCOUNTANT,2.23,[],"['data science', 'spark', 'machine learning']"
2020,ACCOUNTANT,2.23,[],"['data science', 'spark', 'machine learning']"
2021,AVIATION,2.23,[],"['data science', 'spark', 'machine learning']"
2022,ACCOUNTANT,2.22,[],"['data science', 'spark', 'machine learning']"
2023,ADVOCATE,2.22,[],"['data science', 'spark', 'machine learning']"
2024,AUTOMOBILE,2.22,[],"['data science', 'spark', 'machine learning']"
2025,DIGITAL-MEDIA,2.22,[],"['data science', 'spark', 'machine learning']"
2026,SALES,2.22,[],"['data science', 'spark', 'machine learning']"
2027,BANKING,2.21,[],"['data science', 'spark', 'machine learning']"
2028,SALES,2.21,[],"['data science', 'spark', 'machine learning']"
2029,BANKING,2.21,[],"['data science', 'spark', 'machine learning']"
2030,INFORMATION-TECHNOLOGY,2.21,[],"['data science', 'spark', 'machine learning']"
2031,CHEF,2.21,[],"['data science', 'spark', 'machine learning']"
2032,FINANCE,2.2,[],"['data science', 'spark', 'machine learning']"
2033,FITNESS,2.2,[],"['data science', 'spark', 'machine learning']"
2034,FITNESS,2.19,[],"['data science', 'spark', 'machine learning']"
2035,PUBLIC-RELATIONS,2.19,[],"['data science', 'spark', 'machine learning']"
2036,AVIATION,2.19,[],"['data science', 'spark', 'machine learning']"
2037,FITNESS,2.19,[],"['data science', 'spark', 'machine learning']"
2038,ACCOUNTANT,2.19,[],"['data science', 'spark', 'machine learning']"
2039,APPAREL,2.19,[],"['data science', 'spark', 'machine learning']"
2040,SALES,2.19,[],"['data science', 'spark', 'machine learning']"
2041,ARTS,2.18,[],"['data science', 'spark', 'machine learning']"
2042,BANKING,2.18,[],"['data science', 'spark', 'machine learning']"
2043,CHEF,2.18,[],"['data science', 'spark', 'machine learning']"
2044,INFORMATION-TECHNOLOGY,2.18,[],"['data science', 'spark', 'machine learning']"
2045,APPAREL,2.18,[],"['data science', 'spark', 'machine learning']"
2046,FINANCE,2.18,[],"['data science', 'spark', 'machine learning']"
2047,CONSTRUCTION,2.18,[],"['data science', 'spark', 'machine learning']"
2048,ACCOUNTANT,2.18,[],"['data science', 'spark', 'machine learning']"
2049,INFORMATION-TECHNOLOGY,2.18,[],"['data science', 'spark', 'machine learning']"
2050,BANKING,2.18,[],"['data science', 'spark', 'machine learning']"
2051,BUSINESS-DEVELOPMENT,2.17,[],"['data science', 'spark', 'machine learning']"
2052,ACCOUNTANT,2.17,[],"['data science', 'spark', 'machine learning']"
2053,AVIATION,2.17,[],"['data science', 'spark', 'machine learning']"
2054,ADVOCATE,2.17,[],"['data science', 'spark', 'machine learning']"
2055,APPAREL,2.17,[],"['data science', 'spark', 'machine learning']"
2056,BANKING,2.16,[],"['data science', 'spark', 'machine learning']"
2057,AVIATION,2.16,[],"['data science', 'spark', 'machine learning']"
2058,ENGINEERING,2.16,[],"['data science', 'spark', 'machine learning']"
2059,CONSTRUCTION,2.16,[],"['data science', 'spark', 'machine learning']"
2060,DESIGNER,2.16,[],"['data science', 'spark', 'machine learning']"
2061,ARTS,2.16,[],"['data science', 'spark', 'machine learning']"
2062,BPO,2.15,[],"['data science', 'spark', 'machine learning']"
2063,SALES,2.15,[],"['data science', 'spark', 'machine learning']"
2064,ADVOCATE,2.15,[],"['data science', 'spark', 'machine learning']"
2065,ADVOCATE,2.15,[],"['data science', 'spark', 'machine learning']"
2066,ACCOUNTANT,2.15,[],"['data science', 'spark', 'machine learning']"
2067,FITNESS,2.14,[],"['data science', 'spark', 'machine learning']"
2068,APPAREL,2.14,[],"['data science', 'spark', 'machine learning']"
2069,AVIATION,2.14,[],"['data science', 'spark', 'machine learning']"
2070,FITNESS,2.14,[],"['data science', 'spark', 'machine learning']"
2071,SALES,2.13,[],"['data science', 'spark', 'machine learning']"
2072,PUBLIC-RELATIONS,2.13,[],"['data science', 'spark', 'machine learning']"
2073,TEACHER,2.13,[],"['data science', 'spark', 'machine learning']"
2074,PUBLIC-RELATIONS,2.13,[],"['data science', 'spark', 'machine learning']"
2075,TEACHER,2.13,[],"['data science', 'spark', 'machine learning']"
2076,APPAREL,2.13,[],"['data science', 'spark', 'machine learning']"
2077,FINANCE,2.13,[],"['data science', 'spark', 'machine learning']"
2078,ARTS,2.13,[],"['data science', 'spark', 'machine learning']"
2079,ARTS,2.13,[],"['data science', 'spark', 'machine learning']"
2080,CONSULTANT,2.12,[],"['data science', 'spark', 'machine learning']"
2081,AVIATION,2.12,[],"['data science', 'spark', 'machine learning']"
2082,DESIGNER,2.12,[],"['data science', 'spark', 'machine learning']"
2083,FITNESS,2.12,[],"['data science', 'spark', 'machine learning']"
2084,APPAREL,2.12,[],"['data science', 'spark', 'machine learning']"
2085,CHEF,2.12,[],"['data science', 'spark', 'machine learning']"
2086,CHEF,2.11,[],"['data science', 'spark', 'machine learning']"
2087,SALES,2.11,[],"['data science', 'spark', 'machine learning']"
2088,ACCOUNTANT,2.11,[],"['data science', 'spark', 'machine learning']"
2089,CHEF,2.1,[],"['data science', 'spark', 'machine learning']"
2090,CONSULTANT,2.1,[],"['data science', 'spark', 'machine learning']"
2091,PUBLIC-RELATIONS,2.1,[],"['data science', 'spark', 'machine learning']"
2092,HEALTHCARE,2.1,[],"['data science', 'spark', 'machine learning']"
2093,CHEF,2.1,[],"['data science', 'spark', 'machine learning']"
2094,INFORMATION-TECHNOLOGY,2.1,[],"['data science', 'spark', 'machine learning']"
2095,HEALTHCARE,2.1,[],"['data science', 'spark', 'machine learning']"
2096,AVIATION,2.1,[],"['data science', 'spark', 'machine learning']"
2097,CHEF,2.09,[],"['data science', 'spark', 'machine learning']"
2098,CHEF,2.09,[],"['data science', 'spark', 'machine learning']"
2099,ACCOUNTANT,2.09,[],"['data science', 'spark', 'machine learning']"
2100,FITNESS,2.09,[],"['data science', 'spark', 'machine learning']"
2101,BUSINESS-DEVELOPMENT,2.09,[],"['data science', 'spark', 'machine learning']"
2102,CONSTRUCTION,2.09,[],"['data science', 'spark', 'machine learning']"
2103,ACCOUNTANT,2.09,[],"['data science', 'spark', 'machine learning']"
2104,FITNESS,2.09,[],"['data science', 'spark', 'machine learning']"
2105,AUTOMOBILE,2.09,[],"['data science', 'spark', 'machine learning']"
2106,APPAREL,2.08,[],"['data science', 'spark', 'machine learning']"
2107,BANKING,2.08,[],"['data science', 'spark', 'machine learning']"
2108,DESIGNER,2.08,[],"['data science', 'spark', 'machine learning']"
2109,ACCOUNTANT,2.08,[],"['data science', 'spark', 'machine learning']"
2110,CONSTRUCTION,2.08,[],"['data science', 'spark', 'machine learning']"
2111,FITNESS,2.08,[],"['data science', 'spark', 'machine learning']"
2112,DESIGNER,2.08,[],"['data science', 'spark', 'machine learning']"
2113,FITNESS,2.07,[],"['data science', 'spark', 'machine learning']"
2114,ENGINEERING,2.07,[],"['data science', 'spark', 'machine learning']"
2115,CONSTRUCTION,2.07,[],"['data science', 'spark', 'machine learning']"
2116,CONSULTANT,2.07,[],"['data science', 'spark', 'machine learning']"
2117,PUBLIC-RELATIONS,2.06,[],"['data science', 'spark', 'machine learning']"
2118,CHEF,2.06,[],"['data science', 'spark', 'machine learning']"
2119,FITNESS,2.06,[],"['data science', 'spark', 'machine learning']"
2120,FINANCE,2.06,[],"['data science', 'spark', 'machine learning']"
2121,DIGITAL-MEDIA,2.06,[],"['data science', 'spark', 'machine learning']"
2122,ACCOUNTANT,2.06,[],"['data science', 'spark', 'machine learning']"
2123,DIGITAL-MEDIA,2.06,[],"['data science', 'spark', 'machine learning']"
2124,PUBLIC-RELATIONS,2.06,[],"['data science', 'spark', 'machine learning']"
2125,ARTS,2.06,[],"['data science', 'spark', 'machine learning']"
2126,SALES,2.05,[],"['data science', 'spark', 'machine learning']"
2127,DESIGNER,2.05,[],"['data science', 'spark', 'machine learning']"
2128,AVIATION,2.05,[],"['data science', 'spark', 'machine learning']"
2129,FITNESS,2.05,[],"['data science', 'spark', 'machine learning']"
2130,APPAREL,2.05,[],"['data science', 'spark', 'machine learning']"
2131,FITNESS,2.04,[],"['data science', 'spark', 'machine learning']"
2132,PUBLIC-RELATIONS,2.04,[],"['data science', 'spark', 'machine learning']"
2133,APPAREL,2.04,[],"['data science', 'spark', 'machine learning']"
2134,FINANCE,2.04,[],"['data science', 'spark', 'machine learning']"
2135,CHEF,2.03,[],"['data science', 'spark', 'machine learning']"
2136,CONSTRUCTION,2.03,[],"['data science', 'spark', 'machine learning']"
2137,APPAREL,2.03,[],"['data science', 'spark', 'machine learning']"
2138,DESIGNER,2.03,[],"['data science', 'spark', 'machine learning']"
2139,AGRICULTURE,2.03,[],"['data science', 'spark', 'machine learning']"
2140,ADVOCATE,2.03,[],"['data science', 'spark', 'machine learning']"
2141,ACCOUNTANT,2.03,[],"['data science', 'spark', 'machine learning']"
2142,CONSTRUCTION,2.03,[],"['data science', 'spark', 'machine learning']"
2143,INFORMATION-TECHNOLOGY,2.02,[],"['data science', 'spark', 'machine learning']"
2144,DESIGNER,2.02,[],"['data science', 'spark', 'machine learning']"
2145,AVIATION,2.02,[],"['data science', 'spark', 'machine learning']"
2146,ADVOCATE,2.02,[],"['data science', 'spark', 'machine learning']"
2147,ACCOUNTANT,2.02,[],"['data science', 'spark', 'machine learning']"
2148,DIGITAL-MEDIA,2.02,[],"['data science', 'spark', 'machine learning']"
2149,CHEF,2.02,[],"['data science', 'spark', 'machine learning']"
2150,APPAREL,2.02,[],"['data science', 'spark', 'machine learning']"
2151,FINANCE,2.02,[],"['data science', 'spark', 'machine learning']"
2152,AVIATION,2.01,[],"['data science', 'spark', 'machine learning']"
2153,PUBLIC-RELATIONS,2.01,[],"['data science', 'spark', 'machine learning']"
2154,CHEF,2.01,[],"['data science', 'spark', 'machine learning']"
2155,BUSINESS-DEVELOPMENT,2.01,[],"['data science', 'spark', 'machine learning']"
2156,ENGINEERING,2.0,['machine learning'],"['data science', 'spark']"
2157,ARTS,2.0,[],"['data science', 'spark', 'machine learning']"
2158,AVIATION,2.0,[],"['data science', 'spark', 'machine learning']"
2159,CHEF,2.0,[],"['data science', 'spark', 'machine learning']"
2160,PUBLIC-RELATIONS,2.0,[],"['data science', 'spark', 'machine learning']"
2161,AVIATION,2.0,[],"['data science', 'spark', 'machine learning']"
2162,ADVOCATE,2.0,[],"['data science', 'spark', 'machine learning']"
2163,HR,1.99,[],"['data science', 'spark', 'machine learning']"
2164,FINANCE,1.99,[],"['data science', 'spark', 'machine learning']"
2165,BANKING,1.99,[],"['data science', 'spark', 'machine learning']"
2166,AGRICULTURE,1.99,[],"['data science', 'spark', 'machine learning']"
2167,ACCOUNTANT,1.99,[],"['data science', 'spark', 'machine learning']"
2168,INFORMATION-TECHNOLOGY,1.99,[],"['data science', 'spark', 'machine learning']"
2169,CONSULTANT,1.98,[],"['data science', 'spark', 'machine learning']"
2170,HEALTHCARE,1.98,[],"['data science', 'spark', 'machine learning']"
2171,SALES,1.98,[],"['data science', 'spark', 'machine learning']"
2172,AUTOMOBILE,1.98,[],"['data science', 'spark', 'machine learning']"
2173,FITNESS,1.98,[],"['data science', 'spark', 'machine learning']"
2174,HEALTHCARE,1.98,[],"['data science', 'spark', 'machine learning']"
2175,AVIATION,1.98,[],"['data science', 'spark', 'machine learning']"
2176,DESIGNER,1.97,[],"['data science', 'spark', 'machine learning']"
2177,CHEF,1.97,[],"['data science', 'spark', 'machine learning']"
2178,DIGITAL-MEDIA,1.97,[],"['data science', 'spark', 'machine learning']"
2179,CONSTRUCTION,1.97,[],"['data science', 'spark', 'machine learning']"
2180,BANKING,1.97,[],"['data science', 'spark', 'machine learning']"
2181,ENGINEERING,1.97,[],"['data science', 'spark', 'machine learning']"
2182,AVIATION,1.97,[],"['data science', 'spark', 'machine learning']"
2183,FITNESS,1.97,[],"['data science', 'spark', 'machine learning']"
2184,SALES,1.97,[],"['data science', 'spark', 'machine learning']"
2185,AVIATION,1.97,[],"['data science', 'spark', 'machine learning']"
2186,AGRICULTURE,1.97,[],"['data science', 'spark', 'machine learning']"
2187,PUBLIC-RELATIONS,1.97,[],"['data science', 'spark', 'machine learning']"
2188,CONSTRUCTION,1.96,[],"['data science', 'spark', 'machine learning']"
2189,DESIGNER,1.96,[],"['data science', 'spark', 'machine learning']"
2190,HEALTHCARE,1.96,[],"['data science', 'spark', 'machine learning']"
2191,HR,1.95,[],"['data science', 'spark', 'machine learning']"
2192,BUSINESS-DEVELOPMENT,1.95,[],"['data science', 'spark', 'machine learning']"
2193,FINANCE,1.95,[],"['data science', 'spark', 'machine learning']"
2194,ARTS,1.95,[],"['data science', 'spark', 'machine learning']"
2195,DIGITAL-MEDIA,1.94,[],"['data science', 'spark', 'machine learning']"
2196,CHEF,1.94,[],"['data science', 'spark', 'machine learning']"
2197,APPAREL,1.94,[],"['data science', 'spark', 'machine learning']"
2198,AGRICULTURE,1.94,[],"['data science', 'spark', 'machine learning']"
2199,ACCOUNTANT,1.94,[],"['data science', 'spark', 'machine learning']"
2200,BUSINESS-DEVELOPMENT,1.94,[],"['data science', 'spark', 'machine learning']"
2201,BUSINESS-DEVELOPMENT,1.93,[],"['data science', 'spark', 'machine learning']"
2202,CHEF,1.93,[],"['data science', 'spark', 'machine learning']"
2203,ARTS,1.93,[],"['data science', 'spark', 'machine learning']"
2204,HEALTHCARE,1.93,[],"['data science', 'spark', 'machine learning']"
2205,CONSTRUCTION,1.93,[],"['data science', 'spark', 'machine learning']"
2206,CONSULTANT,1.92,[],"['data science', 'spark', 'machine learning']"
2207,APPAREL,1.92,[],"['data science', 'spark', 'machine learning']"
2208,PUBLIC-RELATIONS,1.92,[],"['data science', 'spark', 'machine learning']"
2209,FITNESS,1.92,[],"['data science', 'spark', 'machine learning']"
2210,CONSULTANT,1.91,[],"['data science', 'spark', 'machine learning']"
2211,ACCOUNTANT,1.91,[],"['data science', 'spark', 'machine learning']"
2212,CONSTRUCTION,1.91,[],"['data science', 'spark', 'machine learning']"
2213,ARTS,1.91,[],"['data science', 'spark', 'machine learning']"
2214,CHEF,1.9,[],"['data science', 'spark', 'machine learning']"
2215,PUBLIC-RELATIONS,1.9,[],"['data science', 'spark', 'machine learning']"
2216,ACCOUNTANT,1.9,[],"['data science', 'spark', 'machine learning']"
2217,FINANCE,1.9,[],"['data science', 'spark', 'machine learning']"
2218,FINANCE,1.89,[],"['data science', 'spark', 'machine learning']"
2219,BANKING,1.89,[],"['data science', 'spark', 'machine learning']"
2220,CHEF,1.89,[],"['data science', 'spark', 'machine learning']"
2221,ENGINEERING,1.89,[],"['data science', 'spark', 'machine learning']"
2222,CHEF,1.88,[],"['data science', 'spark', 'machine learning']"
2223,AGRICULTURE,1.88,[],"['data science', 'spark', 'machine learning']"
2224,PUBLIC-RELATIONS,1.88,[],"['data science', 'spark', 'machine learning']"
2225,PUBLIC-RELATIONS,1.88,[],"['data science', 'spark', 'machine learning']"
2226,ARTS,1.88,[],"['data science', 'spark', 'machine learning']"
2227,ADVOCATE,1.88,[],"['data science', 'spark', 'machine learning']"
2228,AVIATION,1.88,[],"['data science', 'spark', 'machine learning']"
2229,BUSINESS-DEVELOPMENT,1.88,[],"['data science', 'spark', 'machine learning']"
2230,APPAREL,1.88,[],"['data science', 'spark', 'machine learning']"
2231,APPAREL,1.87,[],"['data science', 'spark', 'machine learning']"
2232,AVIATION,1.87,[],"['data science', 'spark', 'machine learning']"
2233,TEACHER,1.87,[],"['data science', 'spark', 'machine learning']"
2234,BANKING,1.87,[],"['data science', 'spark', 'machine learning']"
2235,CHEF,1.87,[],"['data science', 'spark', 'machine learning']"
2236,ENGINEERING,1.87,[],"['data science', 'spark', 'machine learning']"
2237,BUSINESS-DEVELOPMENT,1.86,[],"['data science', 'spark', 'machine learning']"
2238,DIGITAL-MEDIA,1.86,[],"['data science', 'spark', 'machine learning']"
2239,INFORMATION-TECHNOLOGY,1.86,[],"['data science', 'spark', 'machine learning']"
2240,APPAREL,1.86,[],"['data science', 'spark', 'machine learning']"
2241,ACCOUNTANT,1.85,[],"['data science', 'spark', 'machine learning']"
2242,ADVOCATE,1.85,[],"['data science', 'spark', 'machine learning']"
2243,DESIGNER,1.85,[],"['data science', 'spark', 'machine learning']"
2244,FITNESS,1.85,[],"['data science', 'spark', 'machine learning']"
2245,HEALTHCARE,1.85,[],"['data science', 'spark', 'machine learning']"
2246,FINANCE,1.84,[],"['data science', 'spark', 'machine learning']"
2247,AVIATION,1.84,[],"['data science', 'spark', 'machine learning']"
2248,TEACHER,1.84,[],"['data science', 'spark', 'machine learning']"
2249,ACCOUNTANT,1.84,[],"['data science', 'spark', 'machine learning']"
2250,ENGINEERING,1.84,[],"['data science', 'spark', 'machine learning']"
2251,DESIGNER,1.84,[],"['data science', 'spark', 'machine learning']"
2252,DESIGNER,1.83,[],"['data science', 'spark', 'machine learning']"
2253,CONSTRUCTION,1.83,[],"['data science', 'spark', 'machine learning']"
2254,BPO,1.83,[],"['data science', 'spark', 'machine learning']"
2255,PUBLIC-RELATIONS,1.83,[],"['data science', 'spark', 'machine learning']"
2256,PUBLIC-RELATIONS,1.83,[],"['data science', 'spark', 'machine learning']"
2257,CONSULTANT,1.81,[],"['data science', 'spark', 'machine learning']"
2258,BANKING,1.81,[],"['data science', 'spark', 'machine learning']"
2259,DESIGNER,1.81,[],"['data science', 'spark', 'machine learning']"
2260,CONSULTANT,1.81,[],"['data science', 'spark', 'machine learning']"
2261,ACCOUNTANT,1.81,[],"['data science', 'spark', 'machine learning']"
2262,DESIGNER,1.81,[],"['data science', 'spark', 'machine learning']"
2263,HEALTHCARE,1.8,[],"['data science', 'spark', 'machine learning']"
2264,BANKING,1.8,[],"['data science', 'spark', 'machine learning']"
2265,BANKING,1.8,[],"['data science', 'spark', 'machine learning']"
2266,ADVOCATE,1.8,[],"['data science', 'spark', 'machine learning']"
2267,ARTS,1.8,[],"['data science', 'spark', 'machine learning']"
2268,CHEF,1.79,[],"['data science', 'spark', 'machine learning']"
2269,AGRICULTURE,1.79,[],"['data science', 'spark', 'machine learning']"
2270,FINANCE,1.79,[],"['data science', 'spark', 'machine learning']"
2271,INFORMATION-TECHNOLOGY,1.79,[],"['data science', 'spark', 'machine learning']"
2272,HR,1.79,[],"['data science', 'spark', 'machine learning']"
2273,AVIATION,1.79,[],"['data science', 'spark', 'machine learning']"
2274,FINANCE,1.79,[],"['data science', 'spark', 'machine learning']"
2275,ACCOUNTANT,1.78,[],"['data science', 'spark', 'machine learning']"
2276,AGRICULTURE,1.78,[],"['data science', 'spark', 'machine learning']"
2277,FINANCE,1.78,[],"['data science', 'spark', 'machine learning']"
2278,PUBLIC-RELATIONS,1.78,[],"['data science', 'spark', 'machine learning']"
2279,ADVOCATE,1.77,[],"['data science', 'spark', 'machine learning']"
2280,INFORMATION-TECHNOLOGY,1.77,[],"['data science', 'spark', 'machine learning']"
2281,CHEF,1.77,[],"['data science', 'spark', 'machine learning']"
2282,DIGITAL-MEDIA,1.77,[],"['data science', 'spark', 'machine learning']"
2283,AVIATION,1.77,[],"['data science', 'spark', 'machine learning']"
2284,ACCOUNTANT,1.77,[],"['data science', 'spark', 'machine learning']"
2285,AVIATION,1.76,[],"['data science', 'spark', 'machine learning']"
2286,BANKING,1.76,[],"['data science', 'spark', 'machine learning']"
2287,AVIATION,1.76,[],"['data science', 'spark', 'machine learning']"
2288,DIGITAL-MEDIA,1.75,[],"['data science', 'spark', 'machine learning']"
2289,CHEF,1.75,[],"['data science', 'spark', 'machine learning']"
2290,DESIGNER,1.75,[],"['data science', 'spark', 'machine learning']"
2291,FITNESS,1.75,[],"['data science', 'spark', 'machine learning']"
2292,CONSTRUCTION,1.75,[],"['data science', 'spark', 'machine learning']"
2293,BPO,1.74,[],"['data science', 'spark', 'machine learning']"
2294,ACCOUNTANT,1.74,[],"['data science', 'spark', 'machine learning']"
2295,ARTS,1.74,[],"['data science', 'spark', 'machine learning']"
2296,PUBLIC-RELATIONS,1.73,[],"['data science', 'spark', 'machine learning']"
2297,CONSTRUCTION,1.73,[],"['data science', 'spark', 'machine learning']"
2298,CONSTRUCTION,1.73,[],"['data science', 'spark', 'machine learning']"
2299,AGRICULTURE,1.73,[],"['data science', 'spark', 'machine learning']"
2300,AUTOMOBILE,1.73,[],"['data science', 'spark', 'machine learning']"
2301,HEALTHCARE,1.73,[],"['data science', 'spark', 'machine learning']"
2302,FINANCE,1.72,[],"['data science', 'spark', 'machine learning']"
2303,SALES,1.72,[],"['data science', 'spark', 'machine learning']"
2304,PUBLIC-RELATIONS,1.71,[],"['data science', 'spark', 'machine learning']"
2305,ACCOUNTANT,1.71,[],"['data science', 'spark', 'machine learning']"
2306,APPAREL,1.71,[],"['data science', 'spark', 'machine learning']"
2307,AVIATION,1.71,[],"['data science', 'spark', 'machine learning']"
2308,APPAREL,1.71,[],"['data science', 'spark', 'machine learning']"
2309,CHEF,1.7,[],"['data science', 'spark', 'machine learning']"
2310,ACCOUNTANT,1.7,[],"['data science', 'spark', 'machine learning']"
2311,CHEF,1.69,[],"['data science', 'spark', 'machine learning']"
2312,DESIGNER,1.69,[],"['data science', 'spark', 'machine learning']"
2313,ADVOCATE,1.69,[],"['data science', 'spark', 'machine learning']"
2314,FINANCE,1.69,[],"['data science', 'spark', 'machine learning']"
2315,ADVOCATE,1.69,[],"['data science', 'spark', 'machine learning']"
2316,CONSULTANT,1.69,[],"['data science', 'spark', 'machine learning']"
2317,FITNESS,1.69,[],"['data science', 'spark', 'machine learning']"
2318,DESIGNER,1.68,[],"['data science', 'spark', 'machine learning']"
2319,CHEF,1.68,[],"['data science', 'spark', 'machine learning']"
2320,SALES,1.68,[],"['data science', 'spark', 'machine learning']"
2321,AVIATION,1.68,[],"['data science', 'spark', 'machine learning']"
2322,INFORMATION-TECHNOLOGY,1.68,[],"['data science', 'spark', 'machine learning']"
2323,BANKING,1.68,[],"['data science', 'spark', 'machine learning']"
2324,ADVOCATE,1.68,[],"['data science', 'spark', 'machine learning']"
2325,HR,1.68,[],"['data science', 'spark', 'machine learning']"
2326,CHEF,1.68,[],"['data science', 'spark', 'machine learning']"
2327,FITNESS,1.68,[],"['data science', 'spark', 'machine learning']"
2328,PUBLIC-RELATIONS,1.67,[],"['data science', 'spark', 'machine learning']"
2329,DIGITAL-MEDIA,1.67,[],"['data science', 'spark', 'machine learning']"
2330,APPAREL,1.66,[],"['data science', 'spark', 'machine learning']"
2331,FINANCE,1.66,[],"['data science', 'spark', 'machine learning']"
2332,FITNESS,1.65,[],"['data science', 'spark', 'machine learning']"
2333,HEALTHCARE,1.64,[],"['data science', 'spark', 'machine learning']"
2334,CHEF,1.64,[],"['data science', 'spark', 'machine learning']"
2335,FITNESS,1.64,[],"['data science', 'spark', 'machine learning']"
